Waterbody Official Name,Activity Date,Survey Type,Equipment Type,Survey Comments,HUC,TTM Easting,TTM Northing,UTM Easting,UTM Northing,UTM Ref Mer,Latitude,Longitude,ATS QTR,ATS SEC,ATS TWP,ATS RGE,ATS MER,Location Comments,Distance (m),Time (s),Time (h),Angler Count,Pass Number,Captured Count,Total Count of Species by SurveyID,Species Code,Species Common Name,Weight (g),Fork Length (mm),Total Length (mm),Gender,Age,Water Temp (C),Water Conductivity (uS/cm),Dissolved Oxygen (mg/L),Wetted Width (m),Rooted Width (m),Conducted By,Inventory Project ID,Project Location ID,Inventory Survey ID
Freeman HUC8,19-Aug-15,Electrofishing,BACKPACK,,17010603,495817.773,6039506.03,625252.76,6043644.892,-117 (Zone 11),54.524873,-115.064644,NE,12,64,8,5,,300,2644,,,,1,1,BRST,BROOK STICKLEBACK,,,46,U,,,,,,,FISHERIES MANAGEMENT,21178,4639858,1485589
Freeman HUC8,19-Aug-15,Electrofishing,BACKPACK,,17010603,495817.773,6039506.03,625252.76,6043644.892,-117 (Zone 11),54.524873,-115.064644,NE,12,64,8,5,,300,2644,,,,1,1,ARGR,ARCTIC GRAYLING,,90,,U,,,,,,,FISHERIES MANAGEMENT,21178,4639858,1485589
Freeman HUC8,19-Aug-15,Electrofishing,BACKPACK,,17010603,495817.773,6039506.03,625252.76,6043644.892,-117 (Zone 11),54.524873,-115.064644,NE,12,64,8,5,,300,2644,,,,1,17,LKCH,LAKE CHUB,,45,,U,,,,,,,FISHERIES MANAGEMENT,21178,4639858,1485589
Freeman HUC8,19-Aug-15,Electrofishing,BACKPACK,,17010603,495817.773,6039506.03,625252.76,6043644.892,-117 (Zone 11),54.524873,-115.064644,NE,12,64,8,5,,300,2644,,,,2,17,LKCH,LAKE CHUB,,46,,U,,,,,,,FISHERIES MANAGEMENT,21178,4639858,1485589
Freeman HUC8,19-Aug-15,Electrofishing,BACKPACK,,17010603,495817.773,6039506.03,625252.76,6043644.892,-117 (Zone 11),54.524873,-115.064644,NE,12,64,8,5,,300,2644,,,,1,17,LKCH,LAKE CHUB,,47,,U,,,,,,,FISHERIES MANAGEMENT,21178,4639858,1485589
Freeman HUC8,19-Aug-15,Electrofishing,BACKPACK,,17010603,495817.773,6039506.03,625252.76,6043644.892,-117 (Zone 11),54.524873,-115.064644,NE,12,64,8,5,,300,2644,,,,2,17,LKCH,LAKE CHUB,,49,,U,,,,,,,FISHERIES MANAGEMENT,21178,4639858,1485589
Freeman HUC8,19-Aug-15,Electrofishing,BACKPACK,,17010603,495817.773,6039506.03,625252.76,6043644.892,-117 (Zone 11),54.524873,-115.064644,NE,12,64,8,5,,300,2644,,,,1,17,LKCH,LAKE CHUB,,51,,U,,,,,,,FISHERIES MANAGEMENT,21178,4639858,1485589
Freeman HUC8,19-Aug-15,Electrofishing,BACKPACK,,17010603,495817.773,6039506.03,625252.76,6043644.892,-117 (Zone 11),54.524873,-115.064644,NE,12,64,8,5,,300,2644,,,,2,17,LKCH,LAKE CHUB,,55,,U,,,,,,,FISHERIES MANAGEMENT,21178,4639858,1485589
Freeman HUC8,19-Aug-15,Electrofishing,BACKPACK,,17010603,495817.773,6039506.03,625252.76,6043644.892,-117 (Zone 11),54.524873,-115.064644,NE,12,64,8,5,,300,2644,,,,1,17,LKCH,LAKE CHUB,,61,,U,,,,,,,FISHERIES MANAGEMENT,21178,4639858,1485589
Freeman HUC8,19-Aug-15,Sample Angling,,,17010603,474709.9,6044464,604000.576,6048003.055,-117 (Zone 11),54.568833,-115.391326,NE,26,64,10,5,,,,5,1,,1,12,ARGR,ARCTIC GRAYLING,,152,170,U,,,,,,,FISHERIES MANAGEMENT,21178,4639866,1485607
Freeman HUC8,19-Aug-15,Sample Angling,,,17010603,474709.9,6044464,604000.576,6048003.055,-117 (Zone 11),54.568833,-115.391326,NE,26,64,10,5,,,,5,1,,1,12,ARGR,ARCTIC GRAYLING,,152,168,U,,,,,,,FISHERIES MANAGEMENT,21178,4639866,1485607
Freeman HUC8,19-Aug-15,Sample Angling,,,17010603,474709.9,6044464,604000.576,6048003.055,-117 (Zone 11),54.568833,-115.391326,NE,26,64,10,5,,,,5,1,,1,12,ARGR,ARCTIC GRAYLING,,142,157,U,,,,,,,FISHERIES MANAGEMENT,21178,4639866,1485607
Freeman HUC8,19-Aug-15,Sample Angling,,,17010603,474709.9,6044464,604000.576,6048003.055,-117 (Zone 11),54.568833,-115.391326,NE,26,64,10,5,,,,5,1,,1,12,ARGR,ARCTIC GRAYLING,,138,154,U,,,,,,,FISHERIES MANAGEMENT,21178,4639866,1485607
Freeman HUC8,19-Aug-15,Sample Angling,,,17010603,474709.9,6044464,604000.576,6048003.055,-117 (Zone 11),54.568833,-115.391326,NE,26,64,10,5,,,,5,1,,1,12,ARGR,ARCTIC GRAYLING,,132,146,U,,,,,,,FISHERIES MANAGEMENT,21178,4639866,1485607
Freeman HUC8,19-Aug-15,Sample Angling,,,17010603,474709.9,6044464,604000.576,6048003.055,-117 (Zone 11),54.568833,-115.391326,NE,26,64,10,5,,,,5,1,,1,12,ARGR,ARCTIC GRAYLING,,178,194,U,,,,,,,FISHERIES MANAGEMENT,21178,4639866,1485607
Freeman HUC8,19-Aug-15,Sample Angling,,,17010603,474709.9,6044464,604000.576,6048003.055,-117 (Zone 11),54.568833,-115.391326,NE,26,64,10,5,,,,5,1,,1,12,ARGR,ARCTIC GRAYLING,,180,195,U,,,,,,,FISHERIES MANAGEMENT,21178,4639866,1485607
Freeman HUC8,19-Aug-15,Sample Angling,,,17010603,474709.9,6044464,604000.576,6048003.055,-117 (Zone 11),54.568833,-115.391326,NE,26,64,10,5,,,,5,1,,1,2,MNWH,MOUNTAIN WHITEFISH,,187,205,U,,,,,,,FISHERIES MANAGEMENT,21178,4639866,1485607
Freeman HUC8,19-Aug-15,Sample Angling,,,17010603,474709.9,6044464,604000.576,6048003.055,-117 (Zone 11),54.568833,-115.391326,NE,26,64,10,5,,,,5,1,,1,12,ARGR,ARCTIC GRAYLING,,273,303,U,,,,,,,FISHERIES MANAGEMENT,21178,4639866,1485607
Freeman HUC8,19-Aug-15,Sample Angling,,,17010603,474709.9,6044464,604000.576,6048003.055,-117 (Zone 11),54.568833,-115.391326,NE,26,64,10,5,,,,5,1,,1,12,ARGR,ARCTIC GRAYLING,,252,275,U,,,,,,,FISHERIES MANAGEMENT,21178,4639866,1485607
Freeman HUC8,19-Aug-15,Sample Angling,,,17010603,474709.9,6044464,604000.576,6048003.055,-117 (Zone 11),54.568833,-115.391326,NE,26,64,10,5,,,,5,1,,1,12,ARGR,ARCTIC GRAYLING,,235,260,U,,,,,,,FISHERIES MANAGEMENT,21178,4639866,1485607
Freeman HUC8,19-Aug-15,Sample Angling,,,17010603,474709.9,6044464,604000.576,6048003.055,-117 (Zone 11),54.568833,-115.391326,NE,26,64,10,5,,,,5,1,,1,12,ARGR,ARCTIC GRAYLING,,235,255,U,,,,,,,FISHERIES MANAGEMENT,21178,4639866,1485607
Freeman HUC8,19-Aug-15,Sample Angling,,,17010603,474709.9,6044464,604000.576,6048003.055,-117 (Zone 11),54.568833,-115.391326,NE,26,64,10,5,,,,5,1,,1,12,ARGR,ARCTIC GRAYLING,,234,270,U,,,,,,,FISHERIES MANAGEMENT,21178,4639866,1485607
Freeman HUC8,19-Aug-15,Sample Angling,,,17010603,474709.9,6044464,604000.576,6048003.055,-117 (Zone 11),54.568833,-115.391326,NE,26,64,10,5,,,,5,1,,1,2,MNWH,MOUNTAIN WHITEFISH,,232,255,U,,,,,,,FISHERIES MANAGEMENT,21178,4639866,1485607
Freeman HUC8,19-Aug-15,Sample Angling,,,17010603,474709.9,6044464,604000.576,6048003.055,-117 (Zone 11),54.568833,-115.391326,NE,26,64,10,5,,,,5,1,,1,29,ARGR,ARCTIC GRAYLING,,135,,U,,,,,,,FISHERIES MANAGEMENT,21178,4639866,1485608
Freeman HUC8,19-Aug-15,Sample Angling,,,17010603,474709.9,6044464,604000.576,6048003.055,-117 (Zone 11),54.568833,-115.391326,NE,26,64,10,5,,,,5,1,,1,1,MNWH,MOUNTAIN WHITEFISH,,184,,U,,,,,,,FISHERIES MANAGEMENT,21178,4639866,1485608
Freeman HUC8,19-Aug-15,Sample Angling,,,17010603,474709.9,6044464,604000.576,6048003.055,-117 (Zone 11),54.568833,-115.391326,NE,26,64,10,5,,,,5,1,,1,29,ARGR,ARCTIC GRAYLING,,239,,U,,,,,,,FISHERIES MANAGEMENT,21178,4639866,1485608
Freeman HUC8,19-Aug-15,Sample Angling,,,17010603,474709.9,6044464,604000.576,6048003.055,-117 (Zone 11),54.568833,-115.391326,NE,26,64,10,5,,,,5,1,,1,29,ARGR,ARCTIC GRAYLING,,233,,U,,,,,,,FISHERIES MANAGEMENT,21178,4639866,1485608
Freeman HUC8,19-Aug-15,Sample Angling,,,17010603,474709.9,6044464,604000.576,6048003.055,-117 (Zone 11),54.568833,-115.391326,NE,26,64,10,5,,,,5,1,,1,29,ARGR,ARCTIC GRAYLING,,219,,U,,,,,,,FISHERIES MANAGEMENT,21178,4639866,1485608
Freeman HUC8,19-Aug-15,Sample Angling,,,17010603,474709.9,6044464,604000.576,6048003.055,-117 (Zone 11),54.568833,-115.391326,NE,26,64,10,5,,,,5,1,,1,29,ARGR,ARCTIC GRAYLING,,213,,U,,,,,,,FISHERIES MANAGEMENT,21178,4639866,1485608
Freeman HUC8,19-Aug-15,Sample Angling,,,17010603,474709.9,6044464,604000.576,6048003.055,-117 (Zone 11),54.568833,-115.391326,NE,26,64,10,5,,,,5,1,,1,29,ARGR,ARCTIC GRAYLING,,212,,U,,,,,,,FISHERIES MANAGEMENT,21178,4639866,1485608
Freeman HUC8,19-Aug-15,Sample Angling,,,17010603,474709.9,6044464,604000.576,6048003.055,-117 (Zone 11),54.568833,-115.391326,NE,26,64,10,5,,,,5,1,,1,29,ARGR,ARCTIC GRAYLING,,211,,U,,,,,,,FISHERIES MANAGEMENT,21178,4639866,1485608
Freeman HUC8,19-Aug-15,Sample Angling,,,17010603,474709.9,6044464,604000.576,6048003.055,-117 (Zone 11),54.568833,-115.391326,NE,26,64,10,5,,,,5,1,,1,29,ARGR,ARCTIC GRAYLING,,208,,U,,,,,,,FISHERIES MANAGEMENT,21178,4639866,1485608
Freeman HUC8,19-Aug-15,Sample Angling,,,17010603,474709.9,6044464,604000.576,6048003.055,-117 (Zone 11),54.568833,-115.391326,NE,26,64,10,5,,,,5,1,,1,29,ARGR,ARCTIC GRAYLING,,207,,U,,,,,,,FISHERIES MANAGEMENT,21178,4639866,1485608
Freeman HUC8,19-Aug-15,Sample Angling,,,17010603,474709.9,6044464,604000.576,6048003.055,-117 (Zone 11),54.568833,-115.391326,NE,26,64,10,5,,,,5,1,,1,29,ARGR,ARCTIC GRAYLING,,205,,U,,,,,,,FISHERIES MANAGEMENT,21178,4639866,1485608
Freeman HUC8,19-Aug-15,Sample Angling,,,17010603,474709.9,6044464,604000.576,6048003.055,-117 (Zone 11),54.568833,-115.391326,NE,26,64,10,5,,,,5,1,,1,29,ARGR,ARCTIC GRAYLING,,204,,U,,,,,,,FISHERIES MANAGEMENT,21178,4639866,1485608
Freeman HUC8,19-Aug-15,Sample Angling,,,17010603,474709.9,6044464,604000.576,6048003.055,-117 (Zone 11),54.568833,-115.391326,NE,26,64,10,5,,,,5,1,,1,29,ARGR,ARCTIC GRAYLING,,193,,U,,,,,,,FISHERIES MANAGEMENT,21178,4639866,1485608
Freeman HUC8,19-Aug-15,Sample Angling,,,17010603,474709.9,6044464,604000.576,6048003.055,-117 (Zone 11),54.568833,-115.391326,NE,26,64,10,5,,,,5,1,,1,29,ARGR,ARCTIC GRAYLING,,160,,U,,,,,,,FISHERIES MANAGEMENT,21178,4639866,1485608
Freeman HUC8,19-Aug-15,Sample Angling,,,17010603,474709.9,6044464,604000.576,6048003.055,-117 (Zone 11),54.568833,-115.391326,NE,26,64,10,5,,,,5,1,,1,29,ARGR,ARCTIC GRAYLING,,156,,U,,,,,,,FISHERIES MANAGEMENT,21178,4639866,1485608
Freeman HUC8,19-Aug-15,Sample Angling,,,17010603,474709.9,6044464,604000.576,6048003.055,-117 (Zone 11),54.568833,-115.391326,NE,26,64,10,5,,,,5,1,,1,29,ARGR,ARCTIC GRAYLING,,153,,U,,,,,,,FISHERIES MANAGEMENT,21178,4639866,1485608
Freeman HUC8,19-Aug-15,Sample Angling,,,17010603,474709.9,6044464,604000.576,6048003.055,-117 (Zone 11),54.568833,-115.391326,NE,26,64,10,5,,,,5,1,,3,29,ARGR,ARCTIC GRAYLING,,149,,U,,,,,,,FISHERIES MANAGEMENT,21178,4639866,1485608
Freeman HUC8,19-Aug-15,Sample Angling,,,17010603,474709.9,6044464,604000.576,6048003.055,-117 (Zone 11),54.568833,-115.391326,NE,26,64,10,5,,,,5,1,,2,29,ARGR,ARCTIC GRAYLING,,128,,U,,,,,,,FISHERIES MANAGEMENT,21178,4639866,1485608
Freeman HUC8,19-Aug-15,Sample Angling,,,17010603,474709.9,6044464,604000.576,6048003.055,-117 (Zone 11),54.568833,-115.391326,NE,26,64,10,5,,,,5,1,,1,29,ARGR,ARCTIC GRAYLING,,129,,U,,,,,,,FISHERIES MANAGEMENT,21178,4639866,1485608
Freeman HUC8,19-Aug-15,Sample Angling,,,17010603,474709.9,6044464,604000.576,6048003.055,-117 (Zone 11),54.568833,-115.391326,NE,26,64,10,5,,,,5,1,,1,29,ARGR,ARCTIC GRAYLING,,131,,U,,,,,,,FISHERIES MANAGEMENT,21178,4639866,1485608
Freeman HUC8,19-Aug-15,Sample Angling,,,17010603,474709.9,6044464,604000.576,6048003.055,-117 (Zone 11),54.568833,-115.391326,NE,26,64,10,5,,,,5,1,,1,29,ARGR,ARCTIC GRAYLING,,132,,U,,,,,,,FISHERIES MANAGEMENT,21178,4639866,1485608
Freeman HUC8,19-Aug-15,Sample Angling,,,17010603,474709.9,6044464,604000.576,6048003.055,-117 (Zone 11),54.568833,-115.391326,NE,26,64,10,5,,,,5,1,,1,29,ARGR,ARCTIC GRAYLING,,134,,U,,,,,,,FISHERIES MANAGEMENT,21178,4639866,1485608
Freeman HUC8,19-Aug-15,Sample Angling,,,17010603,474709.9,6044464,604000.576,6048003.055,-117 (Zone 11),54.568833,-115.391326,NE,26,64,10,5,,,,5,1,,1,29,ARGR,ARCTIC GRAYLING,,136,,U,,,,,,,FISHERIES MANAGEMENT,21178,4639866,1485608
Freeman HUC8,19-Aug-15,Sample Angling,,,17010603,474709.9,6044464,604000.576,6048003.055,-117 (Zone 11),54.568833,-115.391326,NE,26,64,10,5,,,,5,1,,1,29,ARGR,ARCTIC GRAYLING,,137,,U,,,,,,,FISHERIES MANAGEMENT,21178,4639866,1485608
Freeman HUC8,19-Aug-15,Sample Angling,,,17010603,474709.9,6044464,604000.576,6048003.055,-117 (Zone 11),54.568833,-115.391326,NE,26,64,10,5,,,,5,1,,1,29,ARGR,ARCTIC GRAYLING,,139,,U,,,,,,,FISHERIES MANAGEMENT,21178,4639866,1485608
Freeman HUC8,19-Aug-15,Sample Angling,,,17010603,474709.9,6044464,604000.576,6048003.055,-117 (Zone 11),54.568833,-115.391326,NE,26,64,10,5,,,,5,1,,1,29,ARGR,ARCTIC GRAYLING,,140,,U,,,,,,,FISHERIES MANAGEMENT,21178,4639866,1485608
Freeman HUC8,19-Aug-15,Sample Angling,,,17010603,474709.9,6044464,604000.576,6048003.055,-117 (Zone 11),54.568833,-115.391326,NE,26,64,10,5,,,,5,1,,2,29,ARGR,ARCTIC GRAYLING,,142,,U,,,,,,,FISHERIES MANAGEMENT,21178,4639866,1485608
Freeman HUC8,19-Aug-15,Sample Angling,,,17010603,474709.9,6044464,604000.576,6048003.055,-117 (Zone 11),54.568833,-115.391326,NE,26,64,10,5,,,,5,1,,2,29,ARGR,ARCTIC GRAYLING,,145,,U,,,,,,,FISHERIES MANAGEMENT,21178,4639866,1485608
Freeman HUC8,19-Aug-15,Sample Angling,,,17010603,474709.9,6044464,604000.576,6048003.055,-117 (Zone 11),54.568833,-115.391326,NE,26,64,10,5,,,,5,1,,4,29,ARGR,ARCTIC GRAYLING,,147,,U,,,,,,,FISHERIES MANAGEMENT,21178,4639866,1485608
Freeman HUC8,19-Aug-15,Sample Angling,,,17010603,474709.9,6044464,604000.576,6048003.055,-117 (Zone 11),54.568833,-115.391326,NE,26,64,10,5,,,,5,1,,2,29,ARGR,ARCTIC GRAYLING,,148,,U,,,,,,,FISHERIES MANAGEMENT,21178,4639866,1485608
Freeman HUC8,19-Aug-15,Aquatic Habitat Assessment,,Sample Angling Site,17010603,474709.9,6044464,604000.576,6048003.055,-117 (Zone 11),54.568833,-115.391326,NE,26,64,10,5,,,,,,,,,,,,,,,,18,,,15,30,FISHERIES MANAGEMENT,21178,4639866,1485657
Freeman HUC8,19-Aug-15,Aquatic Habitat Assessment,,Sample Angling Site,17010603,474709.9,6044464,604000.576,6048003.055,-117 (Zone 11),54.568833,-115.391326,NE,26,64,10,5,,,,,,,,,,,,,,,,,,,32,36,FISHERIES MANAGEMENT,21178,4639866,1485657
Freeman HUC8,19-Aug-15,Aquatic Habitat Assessment,,Sample Angling Site,17010603,474709.9,6044464,604000.576,6048003.055,-117 (Zone 11),54.568833,-115.391326,NE,26,64,10,5,,,,,,,,,,,,,,,,,,,26,42,FISHERIES MANAGEMENT,21178,4639866,1485657
Freeman HUC8,19-Aug-15,Aquatic Habitat Assessment,,Sample Angling Site,17010603,474709.9,6044464,604000.576,6048003.055,-117 (Zone 11),54.568833,-115.391326,NE,26,64,10,5,,,,,,,,,,,,,,,,,,,20,28,FISHERIES MANAGEMENT,21178,4639866,1485657
Freeman HUC8,19-Aug-15,Aquatic Habitat Assessment,,Sample Angling Site,17010603,474709.9,6044464,604000.576,6048003.055,-117 (Zone 11),54.568833,-115.391326,NE,26,64,10,5,,,,,,,,,,,,,,,,,,,21,40,FISHERIES MANAGEMENT,21178,4639866,1485657
Freeman HUC8,19-Aug-15,Aquatic Habitat Assessment,,,17010603,479465.398,6053372.914,608503.003,6057048.496,-117 (Zone 11),54.649144,-115.318368,SE,29,65,9,5,,,,,,,,,,,,,,,,,,,4.2,18.8,FISHERIES MANAGEMENT,21178,4639857,1485658
Freeman HUC8,19-Aug-15,Aquatic Habitat Assessment,,,17010603,479465.398,6053372.914,608503.003,6057048.496,-117 (Zone 11),54.649144,-115.318368,SE,29,65,9,5,,,,,,,,,,,,,,,,,,,4.2,14.7,FISHERIES MANAGEMENT,21178,4639857,1485658
Freeman HUC8,19-Aug-15,Aquatic Habitat Assessment,,,17010603,479465.398,6053372.914,608503.003,6057048.496,-117 (Zone 11),54.649144,-115.318368,SE,29,65,9,5,,,,,,,,,,,,,,,,15,200,,5.9,14.4,FISHERIES MANAGEMENT,21178,4639857,1485658
Freeman HUC8,19-Aug-15,Aquatic Habitat Assessment,,,17010603,479465.398,6053372.914,608503.003,6057048.496,-117 (Zone 11),54.649144,-115.318368,SE,29,65,9,5,,,,,,,,,,,,,,,,,,,6.2,18,FISHERIES MANAGEMENT,21178,4639857,1485658
Freeman HUC8,19-Aug-15,Aquatic Habitat Assessment,,,17010603,479465.398,6053372.914,608503.003,6057048.496,-117 (Zone 11),54.649144,-115.318368,SE,29,65,9,5,,,,,,,,,,,,,,,,,,,12.5,15.8,FISHERIES MANAGEMENT,21178,4639857,1485658
Freeman HUC8,19-Aug-15,Aquatic Habitat Assessment,,,17010603,479465.398,6053372.914,608503.003,6057048.496,-117 (Zone 11),54.649144,-115.318368,SE,29,65,9,5,,,,,,,,,,,,,,,,,,,6.4,17.1,FISHERIES MANAGEMENT,21178,4639857,1485658
Freeman HUC8,19-Aug-15,Aquatic Habitat Assessment,,,17010603,495817.773,6039506.03,625252.76,6043644.892,-117 (Zone 11),54.524873,-115.064644,NE,12,64,8,5,,,,,,,,,,,,,,,,14,230,,5.6,21.5,FISHERIES MANAGEMENT,21178,4639858,1485659
Freeman HUC8,19-Aug-15,Aquatic Habitat Assessment,,,17010603,495817.773,6039506.03,625252.76,6043644.892,-117 (Zone 11),54.524873,-115.064644,NE,12,64,8,5,,,,,,,,,,,,,,,,,,,4.7,19,FISHERIES MANAGEMENT,21178,4639858,1485659
Freeman HUC8,19-Aug-15,Aquatic Habitat Assessment,,,17010603,495817.773,6039506.03,625252.76,6043644.892,-117 (Zone 11),54.524873,-115.064644,NE,12,64,8,5,,,,,,,,,,,,,,,,,,,5.7,18,FISHERIES MANAGEMENT,21178,4639858,1485659
Freeman HUC8,19-Aug-15,Aquatic Habitat Assessment,,,17010603,495817.773,6039506.03,625252.76,6043644.892,-117 (Zone 11),54.524873,-115.064644,NE,12,64,8,5,,,,,,,,,,,,,,,,,,,10.3,16.6,FISHERIES MANAGEMENT,21178,4639858,1485659
Freeman HUC8,19-Aug-15,Aquatic Habitat Assessment,,,17010603,495817.773,6039506.03,625252.76,6043644.892,-117 (Zone 11),54.524873,-115.064644,NE,12,64,8,5,,,,,,,,,,,,,,,,,,,15,22,FISHERIES MANAGEMENT,21178,4639858,1485659
Freeman HUC8,19-Aug-15,Aquatic Habitat Assessment,,,17010603,495817.773,6039506.03,625252.76,6043644.892,-117 (Zone 11),54.524873,-115.064644,NE,12,64,8,5,,,,,,,,,,,,,,,,,,,9.7,17.3,FISHERIES MANAGEMENT,21178,4639858,1485659
Freeman HUC8,20-Aug-15,Sample Angling,,,17010603,453696.283,6048140.997,582880.465,6051082.391,-117 (Zone 11),54.600401,-115.717039,NE,3,65,12,5,,,,6.25,2,,1,27,ARGR,ARCTIC GRAYLING,,162,,U,,,,,,,FISHERIES MANAGEMENT,21178,4639867,1485609
Freeman HUC8,20-Aug-15,Sample Angling,,,17010603,453696.283,6048140.997,582880.465,6051082.391,-117 (Zone 11),54.600401,-115.717039,NE,3,65,12,5,,,,6.25,2,,1,27,ARGR,ARCTIC GRAYLING,,267,,U,,,,,,,FISHERIES MANAGEMENT,21178,4639867,1485609
Freeman HUC8,20-Aug-15,Sample Angling,,,17010603,453696.283,6048140.997,582880.465,6051082.391,-117 (Zone 11),54.600401,-115.717039,NE,3,65,12,5,,,,6.25,2,,1,27,ARGR,ARCTIC GRAYLING,,265,,U,,,,,,,FISHERIES MANAGEMENT,21178,4639867,1485609
Freeman HUC8,20-Aug-15,Sample Angling,,,17010603,453696.283,6048140.997,582880.465,6051082.391,-117 (Zone 11),54.600401,-115.717039,NE,3,65,12,5,,,,6.25,2,,1,27,ARGR,ARCTIC GRAYLING,,261,,U,,,,,,,FISHERIES MANAGEMENT,21178,4639867,1485609
Freeman HUC8,20-Aug-15,Sample Angling,,,17010603,453696.283,6048140.997,582880.465,6051082.391,-117 (Zone 11),54.600401,-115.717039,NE,3,65,12,5,,,,6.25,2,,1,27,ARGR,ARCTIC GRAYLING,,255,,U,,,,,,,FISHERIES MANAGEMENT,21178,4639867,1485609
Freeman HUC8,20-Aug-15,Sample Angling,,,17010603,453696.283,6048140.997,582880.465,6051082.391,-117 (Zone 11),54.600401,-115.717039,NE,3,65,12,5,,,,6.25,2,,1,27,ARGR,ARCTIC GRAYLING,,252,,U,,,,,,,FISHERIES MANAGEMENT,21178,4639867,1485609
Freeman HUC8,20-Aug-15,Sample Angling,,,17010603,453696.283,6048140.997,582880.465,6051082.391,-117 (Zone 11),54.600401,-115.717039,NE,3,65,12,5,,,,6.25,2,,1,27,ARGR,ARCTIC GRAYLING,,304,,U,,,,,,,FISHERIES MANAGEMENT,21178,4639867,1485609
Freeman HUC8,20-Aug-15,Sample Angling,,,17010603,453696.283,6048140.997,582880.465,6051082.391,-117 (Zone 11),54.600401,-115.717039,NE,3,65,12,5,,,,6.25,2,,1,27,ARGR,ARCTIC GRAYLING,,82,,U,,,,,,,FISHERIES MANAGEMENT,21178,4639867,1485609
Freeman HUC8,20-Aug-15,Sample Angling,,,17010603,453696.283,6048140.997,582880.465,6051082.391,-117 (Zone 11),54.600401,-115.717039,NE,3,65,12,5,,,,6.25,2,,1,27,ARGR,ARCTIC GRAYLING,,146,,U,,,,,,,FISHERIES MANAGEMENT,21178,4639867,1485609
Freeman HUC8,20-Aug-15,Sample Angling,,,17010603,453696.283,6048140.997,582880.465,6051082.391,-117 (Zone 11),54.600401,-115.717039,NE,3,65,12,5,,,,6.25,2,,1,27,ARGR,ARCTIC GRAYLING,,148,,U,,,,,,,FISHERIES MANAGEMENT,21178,4639867,1485609
Freeman HUC8,20-Aug-15,Sample Angling,,,17010603,453696.283,6048140.997,582880.465,6051082.391,-117 (Zone 11),54.600401,-115.717039,NE,3,65,12,5,,,,6.25,2,,2,27,ARGR,ARCTIC GRAYLING,,151,,U,,,,,,,FISHERIES MANAGEMENT,21178,4639867,1485609
Freeman HUC8,20-Aug-15,Sample Angling,,,17010603,453696.283,6048140.997,582880.465,6051082.391,-117 (Zone 11),54.600401,-115.717039,NE,3,65,12,5,,,,6.25,2,,1,27,ARGR,ARCTIC GRAYLING,,152,,U,,,,,,,FISHERIES MANAGEMENT,21178,4639867,1485609
Freeman HUC8,20-Aug-15,Sample Angling,,,17010603,453696.283,6048140.997,582880.465,6051082.391,-117 (Zone 11),54.600401,-115.717039,NE,3,65,12,5,,,,6.25,2,,1,27,ARGR,ARCTIC GRAYLING,,153,,U,,,,,,,FISHERIES MANAGEMENT,21178,4639867,1485609
Freeman HUC8,20-Aug-15,Sample Angling,,,17010603,453696.283,6048140.997,582880.465,6051082.391,-117 (Zone 11),54.600401,-115.717039,NE,3,65,12,5,,,,6.25,2,,1,27,ARGR,ARCTIC GRAYLING,,155,,U,,,,,,,FISHERIES MANAGEMENT,21178,4639867,1485609
Freeman HUC8,20-Aug-15,Sample Angling,,,17010603,453696.283,6048140.997,582880.465,6051082.391,-117 (Zone 11),54.600401,-115.717039,NE,3,65,12,5,,,,6.25,2,,1,27,ARGR,ARCTIC GRAYLING,,156,,U,,,,,,,FISHERIES MANAGEMENT,21178,4639867,1485609
Freeman HUC8,20-Aug-15,Sample Angling,,,17010603,453696.283,6048140.997,582880.465,6051082.391,-117 (Zone 11),54.600401,-115.717039,NE,3,65,12,5,,,,6.25,2,,1,27,ARGR,ARCTIC GRAYLING,,157,,U,,,,,,,FISHERIES MANAGEMENT,21178,4639867,1485609
Freeman HUC8,20-Aug-15,Sample Angling,,,17010603,453696.283,6048140.997,582880.465,6051082.391,-117 (Zone 11),54.600401,-115.717039,NE,3,65,12,5,,,,6.25,2,,1,27,ARGR,ARCTIC GRAYLING,,280,,U,,,,,,,FISHERIES MANAGEMENT,21178,4639867,1485609
Freeman HUC8,20-Aug-15,Sample Angling,,,17010603,453696.283,6048140.997,582880.465,6051082.391,-117 (Zone 11),54.600401,-115.717039,NE,3,65,12,5,,,,6.25,2,,1,27,ARGR,ARCTIC GRAYLING,,187,,U,,,,,,,FISHERIES MANAGEMENT,21178,4639867,1485609
Freeman HUC8,20-Aug-15,Sample Angling,,,17010603,453696.283,6048140.997,582880.465,6051082.391,-117 (Zone 11),54.600401,-115.717039,NE,3,65,12,5,,,,6.25,2,,1,27,ARGR,ARCTIC GRAYLING,,193,,U,,,,,,,FISHERIES MANAGEMENT,21178,4639867,1485609
Freeman HUC8,20-Aug-15,Sample Angling,,,17010603,453696.283,6048140.997,582880.465,6051082.391,-117 (Zone 11),54.600401,-115.717039,NE,3,65,12,5,,,,6.25,2,,2,27,ARGR,ARCTIC GRAYLING,,205,,U,,,,,,,FISHERIES MANAGEMENT,21178,4639867,1485609
